val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,label
96,97,97,99,96,97,97,96,97,97,96,98,98,96,97,96,99,96,97,97,95,97,97,99,95,98,95,98,96,98,okay
97,96,97,94,95,92,95,93,95,94,93,92,91,89,90,92,93,97,97,97,96,95,95,97,98,95,95,95,96,96,warning
99,97,97,97,98,100,96,97,98,100,98,97,98,100,98,99,98,97,98,97,97,98,97,99,96,98,97,98,98,98,okay
96,95,95,95,95,97,96,96,97,96,95,93,93,91,89,95,90,90,89,93,87,88,86,88,91,96,96,96,98,96,bad
96,97,95,96,96,95,96,95,97,97,96,96,94,96,96,97,97,97,95,97,96,96,96,96,96,96,96,97,96,96,okay
98,96,95,97,96,96,96,97,95,96,96,97,96,95,95,96,95,95,92,93,88,89,88,84,84,82,89,97,96,95,bad
96,98,96,96,95,94,94,95,96,91,93,94,91,90,89,93,89,93,94,96,96,97,96,98,97,96,97,97,95,95,warning
98,98,97,100,96,97,97,93,98,95,94,91,92,91,90,89,89,88,85,84,87,86,80,80,91,99,97,98,98,97,bad
98,98,97,97,98,94,97,94,98,96,94,95,96,97,97,98,96,95,94,95,97,94,95,95,98,97,95,94,97,95,warning
97,96,96,95,97,96,97,97,96,97,96,97,97,94,96,94,95,96,97,96,96,96,97,96,96,95,97,95,95,96,okay
99,97,99,98,98,97,98,97,98,98,98,98,98,96,98,98,97,99,96,98,98,97,99,96,98,98,97,96,97,98,okay
97,98,97,96,99,97,97,98,97,100,98,98,96,96,93,95,95,92,95,92,91,90,93,92,91,95,97,96,96,97,warning
97,99,98,99,99,98,98,100,98,98,99,97,98,99,97,98,98,99,98,96,98,99,98,98,97,99,96,98,97,98,okay
98,97,95,95,96,97,94,97,93,92,92,90,90,88,88,89,91,97,98,97,97,98,97,96,97,97,97,96,97,96,bad
97,98,99,99,98,96,97,97,97,95,97,95,93,96,95,96,95,95,95,92,91,95,89,93,90,89,88,93,97,97,warning
97,95,96,98,96,98,95,96,96,96,99,96,94,98,99,96,99,97,97,98,99,96,98,98,97,97,98,97,97,99,okay
99,97,98,98,97,95,96,95,95,95,97,94,93,94,95,92,94,92,95,98,100,98,97,99,97,98,98,98,98,98,warning
94,95,95,96,95,96,97,97,98,96,95,95,96,97,97,97,95,96,96,96,96,98,97,96,96,95,95,94,97,96,okay
96,97,96,95,96,98,97,96,96,95,95,97,95,95,96,95,96,96,97,96,96,98,96,98,96,97,94,96,95,95,okay
98,97,98,97,96,97,96,96,97,97,100,96,96,97,96,99,97,98,98,96,98,96,97,97,97,96,99,97,95,97,okay
98,97,97,97,98,96,95,92,94,95,93,94,91,92,94,93,94,92,92,92,93,96,96,97,98,97,97,97,96,97,warning
98,96,97,96,98,95,97,99,98,98,96,94,95,93,93,93,92,89,88,87,83,84,84,90,98,96,95,97,98,97,bad
97,99,98,97,99,97,97,96,95,96,97,94,97,98,95,94,95,93,91,90,90,90,92,91,88,90,94,97,95,99,warning
97,96,96,97,97,96,96,99,98,98,97,98,96,98,96,96,96,98,97,98,98,96,95,97,97,96,96,98,96,97,okay
96,96,98,98,99,95,97,98,99,94,94,96,95,95,94,93,92,90,95,92,95,96,97,96,98,98,96,98,97,96,warning
98,96,96,96,97,99,98,97,99,99,95,97,96,98,96,95,94,96,97,95,95,94,92,94,91,90,94,97,98,97,warning
97,97,97,98,97,97,96,98,97,99,98,99,99,97,99,99,99,98,97,99,98,99,100,97,96,99,99,99,97,96,okay
97,96,97,97,97,98,98,98,98,95,98,96,97,96,95,97,98,96,96,97,96,99,97,96,97,98,98,97,97,97,okay
100,98,98,98,100,97,98,97,98,97,98,95,96,93,96,97,93,95,91,94,95,91,93,93,92,96,99,100,98,99,warning
98,98,100,97,98,98,99,98,97,99,99,100,98,95,95,97,95,94,93,96,98,96,97,98,99,98,96,98,99,98,warning
97,96,99,97,99,97,97,97,97,96,98,96,97,98,97,96,96,96,97,97,97,98,98,97,96,97,97,97,96,97,okay
96,95,96,96,98,97,96,98,97,98,96,98,97,97,98,96,96,97,96,96,96,97,99,97,96,97,97,99,96,96,okay
96,96,95,98,95,95,93,95,95,93,92,92,91,92,94,92,90,94,98,97,96,98,95,97,95,96,97,94,96,97,warning
95,95,95,96,96,97,97,96,97,95,95,96,96,97,98,95,97,98,97,95,95,99,96,96,97,97,94,95,94,93,okay
99,99,99,96,97,99,100,99,98,100,96,97,93,95,91,94,90,91,89,88,89,87,92,99,97,96,98,99,97,98,bad
94,93,95,94,93,95,95,94,95,95,95,93,93,95,94,95,94,96,96,95,94,96,96,94,95,96,96,94,96,93,okay
97,96,95,98,97,97,96,96,95,97,98,99,98,95,96,96,100,96,96,96,96,98,96,97,95,99,98,97,97,98,okay
96,97,96,97,97,98,97,97,98,96,93,98,99,99,98,97,100,99,97,97,97,98,97,97,95,98,97,99,97,97,okay
98,100,98,100,99,99,99,98,99,98,99,100,100,99,98,98,99,100,98,98,99,99,98,99,97,99,99,100,99,100,okay
95,95,96,95,94,96,95,96,96,96,96,94,97,95,95,93,95,94,96,95,95,95,95,92,95,94,94,96,95,97,okay
99,99,97,99,99,97,99,97,98,98,96,97,97,98,98,99,99,98,97,99,99,98,97,98,98,98,99,99,99,98,okay
97,95,94,96,97,97,97,97,95,95,97,97,97,93,95,98,95,97,98,95,95,96,95,96,95,95,95,97,98,95,okay
94,95,96,98,97,96,96,96,95,96,96,95,96,93,99,94,97,94,96,95,95,95,95,93,94,98,95,96,95,97,warning
96,97,95,96,94,94,95,94,92,94,93,92,93,93,94,91,94,94,94,91,93,92,95,96,96,98,96,97,96,96,warning
96,97,98,96,97,97,98,96,98,95,97,96,96,95,98,97,97,98,99,98,96,98,97,97,96,97,97,97,96,97,okay
99,98,96,97,97,96,96,97,97,98,97,98,97,97,98,97,97,95,97,96,98,97,99,99,97,97,98,97,98,95,okay
97,97,99,98,96,96,98,98,96,98,98,98,98,96,99,98,98,97,98,98,98,95,98,99,96,97,99,99,99,97,okay
98,98,96,98,95,95,96,97,98,98,97,98,98,97,98,98,97,96,96,97,98,96,96,97,97,96,97,96,99,97,okay
98,97,97,96,96,96,96,97,96,96,97,97,96,93,95,95,94,94,91,87,93,91,91,90,88,88,86,86,93,97,bad
99,97,97,96,98,98,97,97,95,96,97,99,96,96,96,98,97,97,97,97,98,96,98,97,98,97,97,99,97,98,okay
97,97,93,97,96,96,96,96,96,95,96,96,95,94,95,96,96,96,96,97,95,96,95,95,96,97,95,94,96,97,okay
97,96,98,92,98,95,98,97,98,97,97,98,96,97,98,97,97,98,98,99,96,96,99,97,99,98,97,96,96,99,okay
99,99,96,99,98,98,99,96,98,97,99,99,99,98,99,98,96,99,98,99,98,98,98,94,99,98,98,98,100,99,okay
97,98,98,97,100,93,93,94,94,93,89,89,87,92,96,99,98,98,99,98,98,99,98,98,98,98,98,98,98,98,bad
97,99,97,98,99,100,98,98,99,98,98,97,98,99,99,99,93,97,98,99,100,98,98,98,97,99,98,99,98,99,okay
99,100,100,97,98,96,99,98,94,94,96,94,93,93,89,92,95,99,99,100,100,99,99,99,99,99,99,99,100,98,warning
95,97,98,97,96,97,97,94,94,98,94,97,97,96,96,95,96,97,96,95,96,96,97,97,95,99,94,96,97,97,okay
97,96,97,98,96,98,98,96,97,95,96,93,92,93,92,94,90,88,89,87,87,91,97,97,97,98,98,96,99,96,bad
97,97,96,96,95,97,95,97,96,96,99,98,96,98,99,98,96,96,97,96,92,97,96,95,96,97,97,97,98,97,okay
96,95,95,94,98,99,94,95,95,97,98,95,96,96,96,95,98,96,96,96,96,94,96,96,97,97,95,95,96,97,okay
98,96,97,99,96,96,98,97,96,97,98,97,98,98,97,98,98,96,97,99,97,97,99,98,98,98,97,96,96,95,okay
97,96,97,95,96,96,97,96,94,96,96,96,95,96,96,97,95,95,96,95,96,95,95,96,95,97,96,95,96,94,okay
96,96,97,97,96,96,96,95,98,96,96,95,95,94,93,94,92,92,92,89,91,88,89,86,87,88,87,87,88,95,bad
97,98,99,97,99,98,100,97,97,97,99,97,98,98,96,98,99,99,94,95,93,94,91,90,91,87,88,87,90,98,bad
97,96,97,95,97,97,96,96,96,95,96,95,96,97,96,95,97,96,96,96,94,94,95,95,97,96,97,95,95,96,okay
97,96,100,98,97,96,98,96,98,99,96,98,98,95,98,96,96,96,98,96,97,96,97,94,96,97,97,97,96,98,okay
94,97,95,96,97,96,99,95,98,96,97,97,97,94,94,93,95,94,96,94,92,94,94,95,93,95,93,96,95,95,warning
95,96,96,95,96,95,95,96,96,98,96,97,95,98,96,95,96,95,96,96,97,96,95,97,96,95,95,95,96,96,okay
96,95,98,95,96,96,97,96,96,97,97,97,96,97,96,96,97,95,96,97,96,96,97,97,98,94,94,95,97,94,okay
95,97,96,95,96,98,95,94,96,96,95,97,95,95,94,96,96,95,95,96,96,96,95,95,96,97,95,95,94,96,okay
97,96,98,96,94,98,98,97,97,97,99,97,99,98,97,97,96,96,95,97,96,97,98,96,98,96,97,97,97,97,okay
94,93,95,95,89,94,93,93,86,89,86,84,90,87,86,86,90,97,99,97,98,98,97,98,98,95,96,97,97,97,bad
97,96,99,97,96,97,96,97,96,97,96,98,98,97,97,96,96,96,98,96,97,96,97,96,95,96,99,97,96,97,okay
99,97,97,96,95,96,94,94,93,93,92,92,94,90,92,87,90,86,88,88,92,99,100,98,99,98,100,98,99,100,bad
97,97,97,97,95,96,96,92,93,95,93,94,96,96,97,96,97,97,96,97,96,96,96,96,99,97,96,97,95,98,warning
97,97,97,95,95,95,91,92,90,88,87,87,88,86,86,83,85,84,88,96,96,94,96,97,96,97,98,96,95,97,bad
96,97,95,98,96,97,95,96,96,95,97,97,94,97,96,96,96,94,96,95,95,97,95,96,95,95,96,96,96,96,okay
97,97,98,96,97,99,97,98,97,94,96,97,98,97,98,96,96,96,96,98,98,98,99,98,97,97,98,96,96,96,okay
95,97,96,97,96,96,94,94,94,89,88,89,88,88,86,84,89,95,98,96,96,97,95,97,95,97,95,96,96,96,bad
95,94,96,96,95,95,96,96,96,94,96,95,94,95,95,94,94,95,95,97,96,95,96,95,95,96,94,94,96,95,okay
98,99,97,98,99,98,98,99,98,99,98,99,98,98,98,100,99,97,99,97,97,99,93,99,100,98,98,97,98,98,okay
94,94,95,97,94,95,95,94,95,96,96,96,94,93,92,94,96,94,92,96,94,94,93,92,91,94,95,94,93,95,warning
95,96,93,96,96,95,95,94,93,97,96,96,95,94,97,93,94,92,90,90,89,92,87,89,84,85,88,85,89,96,bad
97,97,98,95,97,95,98,97,96,98,95,97,98,97,98,98,96,97,97,97,96,99,95,97,96,98,98,99,98,98,okay
99,98,98,97,99,100,98,99,97,98,98,98,98,97,98,98,94,95,94,95,92,91,89,90,87,92,98,99,97,98,bad
98,96,97,98,98,98,97,97,96,98,99,95,97,97,97,99,98,97,100,97,98,99,98,98,98,98,99,98,97,97,okay
97,96,96,97,97,99,98,98,98,95,98,97,96,99,97,96,96,97,97,98,96,97,99,97,97,98,96,98,98,97,okay
97,96,98,98,96,97,97,98,95,97,96,95,93,94,93,95,94,92,94,93,92,93,98,96,100,97,97,96,97,99,warning
99,99,97,100,97,98,98,99,97,98,99,97,100,97,98,99,97,95,98,99,99,98,98,98,99,96,98,98,96,98,okay
96,97,99,97,98,96,98,96,98,97,96,97,98,98,96,94,93,91,91,93,94,93,93,96,96,95,97,96,98,98,warning
95,96,97,96,95,95,95,96,97,95,97,97,96,98,96,97,96,97,97,96,98,96,97,97,96,96,96,96,95,97,okay
97,98,97,96,95,96,96,95,95,95,97,96,98,94,93,90,92,92,91,88,87,85,86,88,84,82,90,96,96,96,bad
95,96,97,97,97,97,98,96,97,96,96,98,98,96,98,97,96,97,97,98,95,97,97,97,97,96,96,96,98,97,okay
96,97,98,97,96,95,96,99,98,97,97,97,99,96,97,98,99,97,97,98,96,96,95,96,98,97,98,98,96,96,okay
96,98,93,97,97,95,96,96,96,97,96,97,95,95,93,94,93,90,94,87,89,90,86,84,85,85,82,89,96,96,bad
98,98,98,99,98,98,99,97,98,98,96,97,98,97,98,99,99,98,99,98,99,99,96,98,99,98,97,99,98,98,okay
97,98,97,97,95,97,95,98,97,95,99,97,96,97,97,99,97,96,97,97,99,97,97,98,98,97,96,97,98,97,okay
97,98,98,96,96,94,96,93,93,93,91,90,90,93,89,90,88,84,88,85,90,97,98,98,97,98,96,97,97,98,bad
98,98,98,98,96,97,97,96,97,98,95,97,95,95,94,92,96,95,94,94,95,95,94,94,94,97,99,98,98,99,warning
98,97,96,98,97,98,97,98,96,96,98,96,97,98,96,99,97,95,97,97,97,98,98,95,98,97,97,97,97,97,okay
95,95,94,94,94,94,94,95,92,95,97,94,91,96,94,93,94,94,95,96,95,96,94,96,98,96,96,96,96,97,warning
98,96,96,97,98,96,98,97,96,98,95,98,96,95,97,94,95,96,95,97,96,95,95,97,96,96,96,97,97,96,okay
97,96,96,96,95,97,99,97,97,100,97,97,96,97,98,97,96,97,96,97,97,97,96,98,99,97,97,98,99,97,okay
96,95,95,94,96,93,94,92,94,93,96,96,99,96,98,97,97,97,94,98,97,97,98,97,98,97,97,98,97,98,warning
99,99,98,97,99,99,98,99,97,97,97,100,95,97,93,93,93,93,94,95,100,98,100,97,98,98,99,98,97,98,warning
97,98,97,98,96,98,98,96,97,98,99,97,98,98,96,98,98,95,98,98,97,97,98,96,98,95,97,98,96,97,okay
97,98,97,98,99,99,98,99,97,97,97,96,96,95,99,93,95,95,94,96,95,97,90,96,92,98,100,98,96,100,warning
98,97,99,98,97,98,98,97,97,97,98,96,96,94,92,93,93,94,92,90,93,90,92,94,95,99,98,99,98,98,warning
96,98,97,97,97,97,96,94,94,95,96,95,95,93,94,93,94,91,92,94,91,94,97,97,97,97,96,96,98,98,warning
99,98,98,94,97,96,98,96,99,96,96,97,98,97,98,97,97,96,97,96,97,95,97,97,96,97,96,97,96,98,okay
98,97,98,96,96,95,94,95,92,91,89,90,92,85,84,84,91,98,98,97,98,97,96,97,98,96,95,97,98,95,bad
96,98,97,98,99,97,97,96,97,97,97,96,97,98,96,96,96,93,91,92,90,90,90,88,87,86,84,85,83,83,bad
97,97,97,99,97,97,98,97,97,96,97,97,99,98,96,98,94,94,92,93,90,92,89,88,88,90,83,82,84,82,bad
98,98,97,98,98,98,98,98,98,99,99,98,99,97,97,99,98,99,98,96,96,97,98,99,100,99,99,97,98,98,okay
97,95,94,96,96,97,96,95,94,95,93,94,95,93,90,95,96,93,96,94,95,97,95,95,96,95,96,96,96,95,warning
99,97,97,96,97,95,94,95,93,91,98,91,92,94,94,94,95,97,98,97,97,95,99,97,97,95,95,97,97,97,warning
96,97,95,98,97,97,96,98,96,97,95,95,94,96,94,92,94,92,94,93,94,96,96,96,95,97,98,98,96,96,warning
99,99,99,100,99,98,98,97,93,95,96,92,91,91,88,90,90,88,85,86,83,85,90,100,97,99,97,100,99,97,bad
96,97,98,99,96,97,97,97,97,97,97,98,96,98,98,96,98,98,96,95,96,93,92,94,94,94,92,94,94,96,warning
97,97,98,96,97,97,97,99,96,99,97,96,98,97,96,98,98,98,97,94,97,98,99,97,97,97,98,98,99,96,okay
100,99,99,97,100,99,100,99,99,96,99,99,98,99,97,100,100,99,99,100,99,98,98,98,98,98,100,99,99,100,okay
97,97,94,98,97,97,98,97,98,97,98,97,97,98,97,97,97,97,98,97,90,96,97,95,97,96,97,96,98,96,okay
96,97,96,97,97,98,98,97,96,98,99,97,98,98,98,97,97,98,98,97,96,97,97,95,96,98,97,98,96,98,okay
95,95,94,97,98,96,96,97,94,94,93,93,94,89,89,90,90,90,87,88,87,91,96,95,98,95,96,97,94,95,bad
97,97,96,97,95,97,96,95,96,96,98,95,98,98,99,97,96,96,95,97,95,93,96,96,93,97,92,91,94,96,warning
97,96,96,97,98,97,97,98,96,98,96,95,99,95,98,98,98,97,98,97,94,98,99,96,97,98,97,96,96,97,okay
96,97,97,96,97,97,95,99,94,91,94,99,97,95,95,95,94,94,97,97,98,98,97,96,97,99,98,96,95,96,warning
97,96,95,97,97,97,96,95,97,96,95,96,99,96,99,96,96,98,98,97,95,98,95,97,96,97,97,99,97,98,okay
96,99,96,97,96,97,97,96,98,96,97,96,97,97,96,98,97,98,96,98,95,98,100,97,95,97,95,99,96,98,okay
97,98,98,98,98,98,97,97,99,100,99,98,97,99,98,99,97,97,97,98,99,99,99,99,97,99,97,97,99,98,okay
96,98,96,96,96,97,95,95,96,98,95,96,97,97,96,95,96,95,97,97,98,95,96,96,96,96,98,97,95,96,okay
99,98,97,98,99,99,98,98,98,98,99,98,98,98,98,98,97,97,96,98,99,98,98,96,98,98,98,99,99,99,okay
98,99,98,99,97,98,96,96,92,95,95,91,92,91,87,89,91,90,86,88,85,85,86,85,89,96,97,95,97,99,bad
98,97,97,97,95,96,97,100,96,96,96,96,95,96,97,97,98,99,98,96,96,97,99,96,96,96,97,97,98,96,okay
98,97,96,95,96,92,94,91,92,91,89,88,90,92,97,96,98,97,98,95,96,97,96,95,99,98,98,96,97,97,bad
95,100,97,96,97,96,94,92,95,96,96,96,93,95,94,96,97,97,97,97,94,96,96,97,96,96,95,96,95,96,warning
99,97,98,98,98,96,98,97,96,96,98,97,97,98,96,96,96,96,95,96,98,96,96,98,97,97,97,97,97,98,okay
97,95,97,96,98,95,98,96,97,97,97,95,97,96,97,98,94,98,96,96,96,94,96,95,95,96,96,97,95,97,okay
96,97,97,96,93,96,96,96,99,96,96,96,95,96,97,97,96,97,96,96,97,95,95,94,96,95,95,95,96,96,okay
97,97,97,99,97,97,97,98,97,99,97,96,98,96,96,97,97,99,97,98,99,97,95,100,100,96,98,97,99,97,okay
97,97,95,98,98,96,96,98,97,98,96,96,97,98,98,98,96,96,97,96,97,98,97,98,98,96,96,98,98,98,okay
99,99,97,97,97,97,98,97,97,97,97,98,96,97,99,97,96,96,97,97,93,92,92,93,92,91,91,91,96,97,warning
97,98,98,100,98,98,97,96,97,95,95,97,94,93,93,90,92,92,90,91,90,94,100,99,99,98,99,99,98,98,warning
94,96,96,96,95,97,98,96,95,96,96,98,96,95,94,93,96,96,94,94,93,94,94,94,93,91,94,92,90,90,warning
97,99,99,98,98,97,99,98,97,96,95,95,93,91,91,91,90,88,91,99,98,98,99,96,98,97,99,99,98,96,bad
99,100,100,100,97,93,93,97,95,92,96,96,92,95,91,92,92,91,89,93,97,95,97,98,97,97,98,97,96,98,warning
96,97,98,98,97,98,96,97,99,97,97,99,97,97,98,100,99,98,97,98,98,97,96,96,96,97,97,99,98,98,okay
95,98,97,94,96,98,97,98,96,96,96,97,98,95,98,96,97,98,97,98,98,97,98,97,97,96,96,95,99,94,okay
95,97,98,98,98,99,97,98,95,97,97,97,95,97,98,98,95,98,97,97,96,98,98,96,97,96,98,98,97,95,okay
97,99,98,97,99,95,97,99,99,97,96,96,96,95,95,96,98,96,93,93,93,95,95,93,92,94,94,91,95,98,warning
97,99,98,99,99,98,96,97,98,99,97,95,95,97,95,95,96,94,94,94,93,96,99,97,98,96,97,98,99,98,warning
98,98,97,98,97,98,98,96,95,93,96,96,95,94,93,96,93,95,94,93,93,91,93,97,97,98,99,95,97,98,warning
95,95,94,96,95,93,93,94,95,90,92,92,91,92,96,94,94,94,92,92,93,93,94,95,93,93,94,96,93,95,warning
97,98,99,96,98,99,97,97,98,97,98,98,98,97,97,98,100,98,98,98,98,98,98,100,97,98,98,98,98,97,okay
98,99,97,97,99,99,97,96,96,99,98,98,98,96,99,98,96,98,97,99,97,97,96,99,97,98,98,98,97,98,okay
96,95,96,96,96,96,97,97,96,96,96,95,96,96,94,97,97,95,95,96,98,96,95,94,98,95,95,97,95,97,okay
98,97,96,95,97,97,95,95,95,92,97,96,96,97,95,96,95,96,97,96,97,97,94,97,96,95,97,96,96,97,okay
95,95,96,93,94,94,96,95,96,96,96,95,94,94,96,95,96,94,94,96,95,90,94,95,94,94,95,96,96,95,warning
95,94,96,97,96,97,97,95,96,97,95,95,95,96,96,93,96,92,93,93,91,91,85,88,87,82,84,82,89,95,bad
97,98,96,95,98,96,92,94,92,92,92,93,95,95,90,92,94,95,96,96,97,95,97,98,97,95,96,95,94,95,warning
96,97,99,96,94,95,96,96,95,95,96,95,94,95,96,97,97,96,96,97,96,96,96,96,95,95,95,96,97,96,okay
98,97,98,98,96,97,96,98,99,100,100,99,100,98,98,95,97,100,97,96,98,99,99,97,98,97,96,98,99,97,okay
98,99,99,97,97,95,93,98,91,91,90,90,87,87,91,96,96,98,98,98,98,98,99,97,99,97,98,98,98,98,bad
98,99,98,97,99,97,98,96,98,100,99,98,99,97,97,99,97,100,95,99,98,98,98,100,97,97,95,98,99,99,okay
98,97,97,96,97,98,97,98,95,98,97,97,98,94,98,97,94,92,90,92,91,92,91,92,93,89,94,97,97,97,warning
98,99,98,99,97,97,97,96,99,96,96,94,92,95,92,94,93,92,89,90,94,98,98,99,99,96,99,98,98,97,warning
97,96,98,98,97,96,97,98,97,97,96,97,97,97,97,96,97,96,93,97,98,97,97,97,96,98,95,97,97,97,okay
100,98,99,97,98,97,97,98,98,98,98,98,99,99,99,99,97,100,98,97,98,97,99,97,99,98,99,97,97,98,okay
99,99,100,100,100,99,100,98,97,99,99,100,99,99,100,99,97,99,99,100,100,97,93,96,100,100,100,100,100,100,okay
98,99,98,98,98,98,96,99,96,97,97,93,96,96,91,92,93,93,92,96,96,98,96,96,96,97,97,97,96,95,warning
98,96,98,97,98,95,99,96,97,99,95,95,92,94,91,98,92,93,91,92,93,93,94,97,98,95,96,96,96,97,warning
97,94,97,98,97,98,97,95,95,95,97,97,96,97,96,96,96,98,97,95,96,98,96,96,97,96,95,96,96,97,okay
95,98,96,96,97,95,90,89,92,91,92,90,88,89,83,85,85,84,82,89,97,96,96,95,94,96,95,97,98,96,bad
98,98,97,100,99,96,97,100,97,98,96,98,98,98,98,98,98,97,98,97,98,97,97,97,97,99,100,100,99,98,okay
97,97,96,97,97,97,97,98,97,92,97,96,97,97,97,96,97,97,97,97,95,97,96,98,97,97,97,97,98,97,okay
97,97,93,97,97,96,98,98,97,96,95,98,97,98,97,96,97,98,97,97,97,96,97,94,97,96,100,95,97,97,okay
97,95,96,98,95,95,95,95,91,93,95,95,93,94,93,94,94,94,95,94,95,93,95,97,96,96,98,94,98,94,warning
97,95,98,97,97,97,97,97,98,97,97,99,99,97,99,97,96,96,96,96,95,98,95,96,98,99,97,96,97,98,okay
98,95,98,96,97,95,97,100,98,97,99,98,96,97,95,96,95,98,96,98,97,97,97,97,98,97,98,97,96,99,okay
96,93,98,96,96,97,97,96,97,97,97,97,95,96,95,96,96,97,96,95,97,95,96,97,96,98,96,95,97,98,okay
96,97,98,97,98,97,96,98,98,96,97,93,93,91,89,87,86,86,87,85,84,90,98,95,97,97,96,97,95,96,bad
97,96,97,97,96,98,98,96,97,97,98,97,97,97,97,96,99,99,97,97,95,97,96,97,97,97,97,97,96,97,okay
96,96,98,96,99,97,98,97,95,92,93,96,91,92,94,97,97,97,96,96,95,97,96,97,97,97,97,97,96,98,warning
95,97,95,98,96,94,96,96,96,96,97,96,96,93,92,91,93,94,94,93,90,94,98,96,96,96,96,97,97,96,warning
97,97,97,97,94,96,92,93,92,91,91,92,92,92,89,87,87,88,86,92,96,95,96,97,97,97,100,98,98,99,bad
95,95,98,96,95,95,95,98,97,97,95,95,95,94,92,96,94,94,91,93,92,90,93,93,91,93,90,92,92,96,warning
97,97,98,98,98,98,97,96,97,98,97,95,96,97,98,97,96,97,99,97,98,96,98,98,98,97,98,97,98,96,okay
97,96,96,96,96,94,95,97,96,93,94,90,93,94,95,97,96,97,98,97,97,96,97,98,96,97,97,96,96,98,warning
96,94,95,96,98,96,96,94,93,94,93,94,94,94,92,94,93,89,94,98,95,96,96,95,95,98,95,95,94,96,warning
99,99,99,100,99,98,100,99,98,100,98,99,99,98,99,100,99,100,99,98,98,99,98,99,99,98,97,100,99,99,okay
99,98,98,98,98,98,97,98,99,97,97,99,100,99,97,98,99,98,98,97,98,97,98,98,97,98,98,96,99,96,okay
98,96,98,96,98,98,97,96,97,96,94,97,94,95,93,95,95,90,90,93,89,89,91,93,94,97,99,99,97,98,warning
95,97,96,95,94,94,94,90,92,93,93,90,91,88,91,88,86,84,83,86,87,85,90,95,96,96,96,96,96,95,bad
95,95,97,98,96,95,96,96,96,95,94,97,97,94,97,93,97,95,94,96,95,97,98,96,97,96,97,96,96,96,okay
97,96,96,95,97,96,97,95,96,96,97,97,93,96,94,97,96,92,95,94,96,95,93,97,91,94,96,95,95,97,warning
98,97,98,98,98,97,98,97,96,95,96,97,94,96,96,97,94,95,95,97,97,97,98,97,97,97,99,96,99,97,warning
97,97,95,93,93,98,95,94,94,94,91,88,90,90,87,85,88,88,86,92,99,97,99,98,98,98,96,97,97,98,bad
95,94,95,97,96,96,94,96,93,94,93,92,93,91,90,89,87,91,90,92,97,96,97,95,94,96,95,96,97,97,bad
97,97,96,96,98,97,97,97,98,98,96,96,95,98,96,96,97,96,98,97,97,97,96,98,98,96,97,98,98,97,okay
97,95,98,99,97,97,100,97,97,96,97,96,98,97,97,97,95,95,96,98,95,96,97,96,98,96,97,97,96,98,okay
99,97,99,99,99,98,97,98,100,96,97,98,97,97,98,98,96,98,98,97,96,92,94,91,88,86,87,88,91,97,bad
99,98,97,98,97,98,98,96,96,95,95,93,91,92,92,93,90,93,93,99,98,100,97,99,97,98,99,95,98,98,warning
94,96,98,97,93,95,95,95,91,88,91,92,92,89,92,89,92,97,97,97,98,99,96,97,96,98,97,97,97,97,bad
99,99,98,100,98,99,99,99,97,98,99,99,98,98,97,97,95,95,95,98,97,95,95,94,93,95,98,96,99,98,warning
96,96,95,96,97,97,96,97,96,96,93,93,93,94,96,93,93,91,94,94,90,92,90,90,90,92,95,96,97,95,warning
97,100,97,99,98,97,97,97,96,97,96,98,97,99,97,96,98,97,95,98,97,96,97,97,97,96,98,96,98,98,okay
97,97,97,97,97,98,98,98,98,97,97,98,97,97,96,97,96,96,97,96,97,96,98,88,98,97,97,96,97,96,okay
98,98,97,98,98,95,96,96,95,100,94,97,96,96,95,98,95,93,95,97,99,99,99,98,95,99,96,98,97,97,warning
98,99,97,97,93,98,97,92,98,97,100,96,99,98,99,99,99,98,97,99,97,98,98,98,98,98,98,99,99,98,okay
96,96,97,98,95,99,98,98,97,97,97,97,95,96,96,97,98,96,98,96,97,97,97,96,99,97,98,97,96,97,okay
99,97,96,97,97,97,97,97,96,94,96,96,93,93,91,92,91,96,91,89,88,88,87,85,84,85,83,91,98,98,bad
99,97,98,95,97,98,97,97,98,98,97,96,97,96,97,95,99,97,99,99,100,97,96,96,98,98,98,97,97,96,okay
96,98,97,94,96,98,97,96,94,96,92,95,94,90,92,92,92,94,90,89,93,97,96,97,98,96,99,97,96,99,warning
96,98,97,98,98,97,98,97,97,97,99,98,100,100,94,98,99,96,98,98,97,99,99,96,99,98,98,97,99,96,okay
96,97,98,96,96,96,98,95,98,96,98,98,95,98,97,97,97,95,93,95,94,90,94,89,92,90,93,91,92,97,warning
98,96,96,96,96,95,97,96,94,97,96,96,97,98,96,96,96,95,94,93,94,93,93,93,92,92,92,89,94,97,warning
97,98,97,97,97,97,96,98,97,99,99,96,98,98,96,95,97,96,97,96,98,96,98,96,96,97,96,98,97,96,okay
97,97,97,98,96,93,97,97,95,98,90,97,96,97,99,97,96,99,96,97,96,95,98,98,96,96,96,97,97,99,okay
96,97,95,98,98,97,95,98,99,99,98,97,95,95,95,96,92,92,96,93,95,94,94,91,94,96,98,98,97,97,warning
98,97,98,95,99,96,96,99,98,96,97,97,99,95,96,97,97,96,98,96,96,98,97,97,97,97,97,97,95,96,okay
